metric,value,model
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9963963963963964,qwen-2.5
specificity,0.9928571428571429,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.994661921708185,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9964093357271095,qwen-2.5
specificity,0.9946428571428572,qwen-2.5
specificity,0.9964476021314387,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,0.996415770609319,qwen-2.5
specificity,0.994661921708185,qwen-2.5
specificity,0.9946524064171123,qwen-2.5
specificity,0.9946236559139785,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,0.9964093357271095,qwen-2.5
specificity,0.9946902654867257,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964476021314387,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,0.9964093357271095,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982300884955753,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.9946714031971581,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964601769911504,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9927667269439421,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9982014388489209,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.9945848375451264,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9964028776978417,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.996415770609319,qwen-2.5
specificity,0.9982014388489209,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.996415770609319,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.9964539007092199,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,0.9946428571428572,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964028776978417,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9946140035906643,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9946714031971581,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9982300884955753,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964476021314387,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.9928571428571429,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9946524064171123,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,0.9982014388489209,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982014388489209,qwen-2.5
specificity,0.9982014388489209,qwen-2.5
specificity,0.996415770609319,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9946236559139785,qwen-2.5
specificity,0.9928952042628775,qwen-2.5
specificity,0.9946428571428572,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9982014388489209,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9964093357271095,qwen-2.5
specificity,0.9946236559139785,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9946428571428572,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,0.9964093357271095,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,0.996415770609319,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.994661921708185,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.996415770609319,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964028776978417,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.994661921708185,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9964476021314387,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9946808510638298,qwen-2.5
specificity,0.9981981981981982,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.9964476021314387,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.996415770609319,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982300884955753,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.9946332737030411,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.992831541218638,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9946524064171123,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9964539007092199,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.994661921708185,qwen-2.5
specificity,0.9964539007092199,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9982300884955753,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9963898916967509,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9946808510638298,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.9981884057971014,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9964601769911504,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9964476021314387,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9982014388489209,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.996415770609319,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9946428571428572,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982014388489209,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9928571428571429,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.996415770609319,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964028776978417,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.996415770609319,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9982014388489209,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964093357271095,qwen-2.5
specificity,0.9964601769911504,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.9964028776978417,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9946902654867257,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9982300884955753,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9946714031971581,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,0.994661921708185,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.9946428571428572,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.994661921708185,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.994661921708185,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964601769911504,qwen-2.5
specificity,0.9946524064171123,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.99644128113879,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,0.996415770609319,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964539007092199,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9964476021314387,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964093357271095,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9946524064171123,qwen-2.5
specificity,0.9964476021314387,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9910873440285205,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.9963898916967509,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9982014388489209,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9963963963963964,qwen-2.5
specificity,0.99822695035461,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.996415770609319,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.996415770609319,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.994661921708185,qwen-2.5
specificity,0.9946236559139785,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9946524064171123,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9964476021314387,qwen-2.5
specificity,0.9982014388489209,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.996415770609319,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9946524064171123,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9964093357271095,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964093357271095,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9946524064171123,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982014388489209,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964093357271095,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9982300884955753,qwen-2.5
specificity,0.9964476021314387,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9981981981981982,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,0.9982078853046595,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.996415770609319,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982238010657194,qwen-2.5
specificity,0.9928443649373881,qwen-2.5
specificity,0.9946236559139785,qwen-2.5
specificity,0.996415770609319,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982046678635548,qwen-2.5
specificity,0.9946140035906643,qwen-2.5
specificity,0.9982014388489209,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964349376114082,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964221824686941,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.998211091234347,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,0.9946428571428572,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9946714031971581,qwen-2.5
specificity,0.998220640569395,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.9964093357271095,qwen-2.5
specificity,0.9928571428571429,qwen-2.5
specificity,0.9982142857142857,qwen-2.5
specificity,1.0,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9982174688057041,qwen-2.5
specificity,0.994661921708185,qwen-2.5
specificity,0.9964093357271095,qwen-2.5
specificity,1.0,qwen-2.5
specificity,0.9964285714285714,qwen-2.5
specificity,1.0,qwen-2.5
