Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2024-05-18,7:45 AM,18 °C,15 °C,83 %,E,11 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-18,8:15 AM,19 °C,15 °C,78 %,E,11 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-18,8:45 AM,20 °C,14 °C,68 %,E,15 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-18,9:15 AM,21 °C,13 °C,60 %,ESE,15 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-18,9:45 AM,22 °C,13 °C,57 %,ESE,15 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-18,10:15 AM,22 °C,13 °C,57 %,ESE,15 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-18,10:45 AM,22 °C,13 °C,57 %,ESE,11 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-18,11:15 AM,23 °C,12 °C,50 %,E,11 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-18,11:45 AM,24 °C,11 °C,44 %,ESE,9 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-18,12:15 PM,24 °C,13 °C,50 %,ESE,6 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-18,12:45 PM,25 °C,10 °C,39 %,NE,6 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-18,1:15 PM,25 °C,11 °C,41 %,WSW,7 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-18,1:45 PM,26 °C,17 °C,57 %,W,19 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Partly Cloudy
2024-05-18,2:15 PM,24 °C,16 °C,61 %,SW,17 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-18,2:45 PM,25 °C,16 °C,57 %,SW,13 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-18,3:15 PM,25 °C,16 °C,57 %,W,13 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-18,3:45 PM,24 °C,15 °C,57 %,SW,13 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-18,4:15 PM,24 °C,15 °C,57 %,WSW,13 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-18,4:45 PM,23 °C,13 °C,53 %,SW,13 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-18,5:15 PM,23 °C,15 °C,61 %,SW,9 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-18,5:45 PM,22 °C,15 °C,64 %,SSW,9 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair
2024-05-18,6:15 PM,23 °C,14 °C,57 %,SSW,9 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair
2024-05-18,6:45 PM,23 °C,14 °C,57 %,WSW,11 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-18,7:15 PM,21 °C,16 °C,73 %,W,9 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-18,7:45 PM,21 °C,16 °C,73 %,WNW,9 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-18,8:15 PM,20 °C,17 °C,83 %,NW,7 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-18,8:45 PM,19 °C,17 °C,88 %,WNW,6 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-18,9:15 PM,19 °C,17 °C,88 %,NNW,6 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-18,9:45 PM,19 °C,17 °C,88 %,NW,6 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-18,10:15 PM,19 °C,16 °C,83 %,VAR,4 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-18,10:45 PM,18 °C,17 °C,94 %,SSE,7 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-18,11:15 PM,16 °C,15 °C,94 %,SSE,9 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Partly Cloudy
2024-05-18,11:45 PM,15 °C,15 °C,100 %,E,6 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Partly Cloudy
2024-05-19,12:15 AM,15 °C,15 °C,100 %,SSE,7 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,12:45 AM,15 °C,15 °C,100 %,SE,6 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,1:15 AM,14 °C,14 °C,100 %,SE,7 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,1:45 AM,14 °C,14 °C,100 %,SE,7 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,3:45 AM,13 °C,13 °C,100 %,ESE,6 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,4:15 AM,13 °C,13 °C,100 %,SE,9 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,4:45 AM,13 °C,13 °C,100 %,ESE,7 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,5:15 AM,13 °C,13 °C,100 %,VAR,6 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,5:45 AM,13 °C,13 °C,100 %,ESE,9 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,6:15 AM,14 °C,14 °C,100 %,SE,9 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,6:45 AM,14 °C,14 °C,100 %,ESE,11 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,7:15 AM,14 °C,14 °C,100 %,E,9 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,7:45 AM,16 °C,14 °C,88 %,ESE,6 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,8:15 AM,18 °C,15 °C,83 %,ESE,4 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,8:45 AM,19 °C,14 °C,73 %,E,4 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,9:15 AM,20 °C,14 °C,68 %,E,6 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,9:45 AM,21 °C,14 °C,64 %,ESE,4 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,10:15 AM,22 °C,15 °C,64 %,E,4 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,10:45 AM,23 °C,14 °C,57 %,E,6 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,11:15 AM,23 °C,11 °C,47 %,E,9 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-19,11:45 AM,24 °C,12 °C,47 %,SSE,11 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-19,12:15 PM,24 °C,13 °C,50 %,SSE,7 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-19,12:45 PM,25 °C,12 °C,44 %,S,7 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-19,1:15 PM,25 °C,14 °C,50 %,WSW,7 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-19,1:45 PM,24 °C,16 °C,61 %,W,19 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-19,2:15 PM,24 °C,16 °C,61 %,W,19 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-19,2:45 PM,23 °C,16 °C,65 %,W,19 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair
2024-05-19,3:15 PM,23 °C,17 °C,69 %,W,19 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair
2024-05-19,3:45 PM,23 °C,17 °C,69 %,W,17 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair
2024-05-19,4:15 PM,23 °C,17 °C,69 %,W,13 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair
2024-05-19,4:45 PM,23 °C,17 °C,69 %,WNW,13 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair
2024-05-19,5:15 PM,23 °C,16 °C,65 %,WNW,11 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair
2024-05-19,5:45 PM,23 °C,17 °C,69 %,WNW,7 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-05-19,6:15 PM,23 °C,17 °C,69 %,WNW,6 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-05-19,6:45 PM,22 °C,17 °C,73 %,WNW,7 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-05-19,7:15 PM,21 °C,17 °C,78 %,WNW,7 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-05-19,7:45 PM,21 °C,16 °C,73 %,NNE,4 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-05-19,8:15 PM,20 °C,16 °C,78 %,WNW,6 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-05-19,8:45 PM,20 °C,17 °C,83 %,WNW,4 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair
2024-05-19,9:15 PM,20 °C,17 °C,83 %,W,4 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Partly Cloudy
2024-05-19,9:45 PM,19 °C,18 °C,94 %,NNE,6 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair
2024-05-19,10:15 PM,19 °C,17 °C,88 %,NE,6 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair
2024-05-19,10:45 PM,18 °C,17 °C,94 %,SSE,4 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Partly Cloudy
2024-05-19,11:15 PM,16 °C,16 °C,100 %,SSE,6 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-19,11:45 PM,16 °C,16 °C,100 %,SSE,7 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-20,12:15 AM,18 °C,18 °C,100 %,ESE,7 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-20,12:45 AM,18 °C,18 °C,100 %,S,2 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Mostly Cloudy
2024-05-20,1:15 AM,18 °C,18 °C,100 %,ESE,4 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Mostly Cloudy
2024-05-20,2:15 AM,18 °C,18 °C,100 %,ESE,15 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Light Rain
2024-05-20,2:45 AM,18 °C,18 °C,100 %,ESE,13 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Light Rain
2024-05-20,3:15 AM,18 °C,18 °C,100 %,NNE,7 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Light Rain
2024-05-20,3:45 AM,18 °C,18 °C,100 %,NNE,6 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Mostly Cloudy
2024-05-20,4:15 AM,18 °C,18 °C,100 %,NE,7 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Mostly Cloudy
2024-05-20,4:45 AM,18 °C,18 °C,100 %,NE,7 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Mostly Cloudy
2024-05-20,5:15 AM,18 °C,18 °C,100 %,NE,7 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Mostly Cloudy
2024-05-20,5:45 AM,18 °C,18 °C,100 %,ESE,7 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Partly Cloudy
2024-05-20,6:15 AM,18 °C,18 °C,100 %,ESE,11 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair
2024-05-20,6:45 AM,18 °C,18 °C,100 %,ESE,13 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Fair
2024-05-20,7:15 AM,18 °C,18 °C,100 %,SE,17 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair
2024-05-20,7:45 AM,19 °C,18 °C,94 %,ESE,17 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Partly Cloudy
2024-05-20,8:15 AM,20 °C,18 °C,88 %,ESE,13 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Mostly Cloudy
2024-05-20,8:45 AM,20 °C,18 °C,88 %,ESE,13 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Light Rain
2024-05-20,9:15 AM,20 °C,18 °C,88 %,ESE,11 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Mostly Cloudy
2024-05-20,9:45 AM,21 °C,18 °C,83 %,ESE,13 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Mostly Cloudy
2024-05-20,10:15 AM,21 °C,18 °C,83 %,ESE,15 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Mostly Cloudy
2024-05-20,10:45 AM,22 °C,19 °C,83 %,ESE,15 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Partly Cloudy
2024-05-20,11:15 AM,23 °C,19 °C,78 %,ESE,13 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Mostly Cloudy
2024-05-20,11:45 AM,23 °C,18 °C,73 %,E,11 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Partly Cloudy
2024-05-20,12:15 PM,24 °C,18 °C,69 %,ESE,11 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Partly Cloudy
2024-05-20,12:45 PM,24 °C,19 °C,73 %,ESE,13 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Mostly Cloudy
2024-05-20,1:15 PM,23 °C,19 °C,78 %,ESE,7 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Mostly Cloudy
2024-05-20,1:45 PM,23 °C,19 °C,78 %,SE,7 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Mostly Cloudy
2024-05-20,2:15 PM,23 °C,21 °C,88 %,WNW,13 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Mostly Cloudy
2024-05-20,2:45 PM,23 °C,21 °C,88 %,WNW,11 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Light Rain
2024-05-20,3:15 PM,23 °C,21 °C,88 %,W,13 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Thunder
2024-05-20,3:45 PM,23 °C,21 °C,88 %,SSE,11 km/h,0 km/h,"1,006.28 hPa",0.0 mm,T-Storm
2024-05-20,4:15 PM,21 °C,20 °C,94 %,SSW,7 km/h,0 km/h,"1,007.28 hPa",0.0 mm,T-Storm
2024-05-20,4:45 PM,20 °C,20 °C,100 %,WSW,15 km/h,0 km/h,"1,007.28 hPa",0.0 mm,T-Storm
2024-05-20,5:15 PM,20 °C,20 °C,100 %,WNW,17 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Light Rain
2024-05-20,5:45 PM,19 °C,19 °C,100 %,WNW,7 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Light Rain
2024-05-20,6:15 PM,19 °C,19 °C,100 %,NNW,7 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Light Rain
2024-05-20,6:45 PM,19 °C,19 °C,100 %,NNE,11 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Light Rain
2024-05-20,7:15 PM,18 °C,18 °C,100 %,N,15 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Light Rain
2024-05-20,7:45 PM,18 °C,18 °C,100 %,NNW,9 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Light Rain
2024-05-20,8:15 PM,18 °C,18 °C,100 %,WNW,11 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Light Rain
2024-05-20,8:45 PM,18 °C,18 °C,100 %,WNW,9 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Light Rain
2024-05-20,9:15 PM,18 °C,18 °C,100 %,NNW,7 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Light Rain
2024-05-20,9:45 PM,18 °C,18 °C,100 %,N,4 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Light Rain
2024-05-20,10:15 PM,18 °C,18 °C,100 %,NNE,4 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Light Rain
2024-05-20,10:45 PM,18 °C,18 °C,100 %,NNE,6 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Light Rain
2024-05-20,11:15 PM,18 °C,16 °C,88 %,SSE,4 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-20,11:45 PM,18 °C,18 °C,100 %,SE,6 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-21,12:15 AM,18 °C,18 °C,100 %,ESE,7 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Light Rain
2024-05-21,12:45 AM,18 °C,18 °C,100 %,SSE,11 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Mostly Cloudy
2024-05-21,1:15 AM,18 °C,18 °C,100 %,ESE,9 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Mostly Cloudy
2024-05-21,1:45 AM,18 °C,18 °C,100 %,ESE,7 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Light Rain
2024-05-21,2:15 AM,18 °C,18 °C,100 %,ESE,7 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Light Rain
2024-05-21,2:45 AM,18 °C,18 °C,100 %,W,9 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Light Rain
2024-05-21,3:15 AM,18 °C,18 °C,100 %,WSW,9 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Light Rain
2024-05-21,3:45 AM,18 °C,18 °C,100 %,W,7 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Light Rain
2024-05-21,4:15 AM,18 °C,18 °C,100 %,W,7 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Light Rain
2024-05-21,4:45 AM,18 °C,18 °C,100 %,W,4 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Mostly Cloudy
2024-05-21,5:15 AM,18 °C,18 °C,100 %,SW,2 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Light Rain
2024-05-21,5:45 AM,18 °C,18 °C,100 %,SSW,4 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Light Rain
2024-05-21,6:15 AM,18 °C,18 °C,100 %,W,9 km/h,0 km/h,"1,004.28 hPa",0.0 mm,Partly Cloudy
2024-05-21,6:45 AM,18 °C,18 °C,100 %,W,15 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Mostly Cloudy
2024-05-21,7:15 AM,18 °C,18 °C,100 %,W,17 km/h,0 km/h,"1,005.28 hPa",0.0 mm,Mostly Cloudy
2024-05-21,7:45 AM,19 °C,18 °C,94 %,W,24 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Mostly Cloudy
2024-05-21,8:15 AM,20 °C,17 °C,83 %,W,26 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Mostly Cloudy
2024-05-21,8:45 AM,19 °C,17 °C,88 %,WNW,22 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Mostly Cloudy
2024-05-21,9:15 AM,19 °C,18 °C,94 %,W,26 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Partly Cloudy
2024-05-21,9:45 AM,20 °C,18 °C,88 %,WSW,28 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Mostly Cloudy
2024-05-21,10:15 AM,20 °C,18 °C,88 %,WSW,35 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Partly Cloudy / Windy
2024-05-21,10:45 AM,20 °C,18 °C,88 %,W,30 km/h,0 km/h,"1,007.28 hPa",0.0 mm,Partly Cloudy
2024-05-21,11:15 AM,20 °C,18 °C,88 %,W,33 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Partly Cloudy / Windy
2024-05-21,11:45 AM,20 °C,18 °C,88 %,WSW,30 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Mostly Cloudy
2024-05-21,12:15 PM,21 °C,18 °C,83 %,WSW,31 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Mostly Cloudy
2024-05-21,12:45 PM,21 °C,18 °C,83 %,WSW,33 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Mostly Cloudy / Windy
2024-05-21,1:15 PM,22 °C,18 °C,78 %,WSW,35 km/h,0 km/h,"1,008.28 hPa",0.0 mm,Partly Cloudy / Windy
2024-05-21,1:45 PM,21 °C,18 °C,83 %,WSW,31 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Partly Cloudy
2024-05-21,2:15 PM,22 °C,17 °C,73 %,W,33 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Partly Cloudy / Windy
2024-05-21,2:45 PM,22 °C,17 °C,73 %,W,31 km/h,50 km/h,"1,009.28 hPa",0.0 mm,Partly Cloudy
2024-05-21,3:15 PM,22 °C,17 °C,73 %,WSW,33 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair / Windy
2024-05-21,3:45 PM,22 °C,16 °C,69 %,WSW,33 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair / Windy
2024-05-21,4:15 PM,21 °C,15 °C,68 %,WSW,31 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair
2024-05-21,4:45 PM,21 °C,15 °C,68 %,WSW,33 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair / Windy
2024-05-21,5:15 PM,20 °C,15 °C,73 %,WSW,33 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair / Windy
2024-05-21,5:45 PM,20 °C,15 °C,73 %,WSW,31 km/h,0 km/h,"1,009.28 hPa",0.0 mm,Fair
2024-05-21,6:15 PM,20 °C,15 °C,73 %,W,28 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-21,6:45 PM,20 °C,15 °C,73 %,W,26 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-21,7:15 PM,19 °C,15 °C,78 %,W,22 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-21,7:45 PM,19 °C,15 °C,78 %,W,17 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-21,8:15 PM,18 °C,15 °C,83 %,W,20 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Partly Cloudy
2024-05-21,8:45 PM,18 °C,14 °C,77 %,W,26 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Mostly Cloudy
2024-05-21,9:15 PM,18 °C,14 °C,77 %,WSW,24 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Partly Cloudy
2024-05-21,9:45 PM,18 °C,14 °C,77 %,W,20 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Partly Cloudy
2024-05-21,10:15 PM,18 °C,14 °C,77 %,WSW,13 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-21,10:45 PM,18 °C,14 °C,77 %,WSW,22 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-21,11:15 PM,18 °C,18 °C,100 %,E,4 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Light Rain
2024-05-21,11:45 PM,18 °C,18 °C,100 %,ESE,7 km/h,0 km/h,"1,006.28 hPa",0.0 mm,Light Rain
2024-05-22,12:15 AM,18 °C,14 °C,77 %,SW,19 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Mostly Cloudy
2024-05-22,12:45 AM,18 °C,14 °C,77 %,SW,20 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Mostly Cloudy
2024-05-22,1:15 AM,18 °C,14 °C,77 %,SW,20 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Mostly Cloudy
2024-05-22,1:45 AM,18 °C,14 °C,77 %,SW,28 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Mostly Cloudy
2024-05-22,2:15 AM,18 °C,14 °C,77 %,WSW,31 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Partly Cloudy
2024-05-22,2:45 AM,18 °C,14 °C,77 %,WSW,30 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-22,3:15 AM,18 °C,15 °C,83 %,SW,30 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-22,3:45 AM,18 °C,15 °C,83 %,WSW,24 km/h,0 km/h,"1,010.28 hPa",0.0 mm,Fair
2024-05-22,4:15 AM,18 °C,15 °C,83 %,WSW,22 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-22,4:45 AM,18 °C,15 °C,83 %,WSW,20 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-22,5:15 AM,18 °C,15 °C,83 %,WSW,19 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-22,5:45 AM,18 °C,15 °C,83 %,WSW,19 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-22,6:15 AM,18 °C,15 °C,83 %,W,15 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-22,6:45 AM,19 °C,16 °C,83 %,WSW,24 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-22,7:15 AM,19 °C,14 °C,73 %,W,22 km/h,0 km/h,"1,011.28 hPa",0.0 mm,Fair
2024-05-22,7:45 AM,20 °C,14 °C,68 %,W,20 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-22,8:15 AM,20 °C,14 °C,68 %,WNW,17 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-22,8:45 AM,20 °C,15 °C,73 %,W,15 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-22,9:15 AM,21 °C,15 °C,68 %,SW,15 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-22,9:45 AM,21 °C,15 °C,68 %,WSW,20 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Fair
2024-05-22,10:15 AM,22 °C,15 °C,64 %,WSW,20 km/h,0 km/h,"1,012.28 hPa",0.0 mm,Partly Cloudy
2024-05-22,10:45 AM,22 °C,14 °C,60 %,WSW,20 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Partly Cloudy
2024-05-22,11:15 AM,21 °C,13 °C,60 %,W,19 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Partly Cloudy
2024-05-22,11:45 AM,22 °C,15 °C,64 %,W,20 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Partly Cloudy
2024-05-22,12:15 PM,22 °C,15 °C,64 %,W,20 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Partly Cloudy
2024-05-22,12:45 PM,22 °C,15 °C,64 %,W,22 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Partly Cloudy
2024-05-22,1:15 PM,21 °C,14 °C,64 %,W,30 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-22,1:45 PM,22 °C,15 °C,64 %,W,26 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-22,2:15 PM,22 °C,15 °C,64 %,W,30 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-22,2:45 PM,21 °C,14 °C,64 %,W,28 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-22,3:15 PM,21 °C,15 °C,68 %,WSW,30 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-22,3:45 PM,21 °C,15 °C,68 %,WSW,30 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
2024-05-22,4:15 PM,21 °C,16 °C,73 %,W,30 km/h,0 km/h,"1,013.28 hPa",0.0 mm,Fair
